,timestep,imgid,x_gt,y_gt,onboard_lat,onboard_lon,translated_onboard_x,translated_onboard_y
2119,2132077979.0,63571.0,465596.111376,5247982.892162,47.3844086,8.5442251,465598.786736771,5247984.177601766
2120,2133071907.0,63601.0,465596.092654,5247982.132453,47.3844069,8.5442233,465598.64976966515,5247983.989470035
2121,2134077918.0,63631.0,465596.010151,5247981.459393,47.3844028,8.5442088,465597.552665507,5247983.540229483
2122,2135073920.0,63661.0,465595.897404,5247980.895458,47.3843951,8.544208,465597.4872730464,5247982.684854438
2123,2136072697.0,63691.0,465595.853058,5247980.251855,47.3843903,8.5442221,465598.54839570355,5247982.145182884
2124,2137069571.0,63721.0,465596.086672,5247979.377759,47.3843831,8.5442323,465599.31359132356,5247981.340514162
2125,2138076681.0,63751.0,465596.496004,5247978.328789,47.3843773,8.5442411,465599.9740281443,5247980.692051132
2126,2139069561.0,63781.0,465597.065943,5247977.399876,47.3843727,8.5442439,465600.1823751532,5247980.179599513
2127,2140079566.0,63811.0,465597.557382,5247976.500275,47.3843673,8.5442467,465600.39020175074,5247979.578241042
2128,2141077342.0,63841.0,465598.055587,5247975.636535,47.3843537,8.5442464,465600.3587105875,5247978.066956949
2129,2142079448.0,63871.0,465598.527615,5247974.807007,47.384343,8.5442514,465600.7291419857,5247976.875618488
2130,2143070257.0,63901.0,465598.915113,5247973.913472,47.3843335,8.5442582,465601.23621548194,5247975.816845049
2131,2144072354.0,63931.0,465599.352692,5247972.923318,47.3843251,8.5442577,465601.193011661,5247974.883543924
2132,2145069155.0,63961.0,465599.665574,5247971.976405,47.3843223,8.5442561,465601.07042452134,5247974.573076841
2133,2146069065.0,63991.0,465599.799488,5247971.325047,47.3843176,8.5442526,465600.80319214496,5247974.052295448
2134,2147068128.0,64021.0,465599.815436,5247970.919917,47.3843079,8.5442471,465600.3817498788,5247972.976729869
2135,2148071903.0,64051.0,465599.767301,5247970.569352,47.3842996,8.5442442,465600.1574624642,5247972.055602529
2136,2149068795.0,64081.0,465599.653997,5247970.094556,47.3842917,8.5442425,465600.02400947246,5247971.178398417
2137,2150068928.0,64111.0,465599.552463,5247969.41492,47.3842845,8.5442385,465599.7174111451,5247970.3800040595
2138,2151069894.0,64141.0,465599.489407,5247968.540437,47.3842769,8.5442372,465599.61434465554,5247969.535963292
2139,2152072890.0,64171.0,465599.435088,5247967.67376,47.3842704,8.544237,465599.595020213,5247968.813683424
2140,2153071888.0,64201.0,465599.35403,5247966.878564,47.3842642,8.5442398,465599.8023267163,5247968.123418083
2141,2154072686.0,64231.0,465599.311705,5247966.171647,47.3842537,8.5442426,465600.00683583884,5247966.955278379
2142,2155070642.0,64261.0,465599.29177,5247965.494856,47.3842403,8.5442447,465600.1566233805,5247965.465160607
2143,2156073449.0,64291.0,465599.41622,5247964.662832,47.3842259,8.5442487,465600.4491698748,5247963.863069775
2144,2157072812.0,64321.0,465599.6503,5247963.594151,47.3842129,8.5442541,465600.8482974382,5247962.415947398
2145,2158073690.0,64351.0,465599.965774,5247962.265947,47.384203,8.544258,465601.13622386014,5247961.314001871
2146,2159071784.0,64381.0,465600.229174,5247960.957227,47.384193,8.5442543,465600.85044726485,5247960.204300912
2147,2160077538.0,64411.0,465600.298679,5247959.788126,47.3841882,8.5442542,465600.8397767646,5247959.670903941
2148,2161074474.0,64441.0,465600.226361,5247958.854631,47.384182,8.5442533,465600.7678125281,5247958.982273436
2149,2162074382.0,64471.0,465600.148827,5247958.104373,47.384176,8.5442564,465600.9978932596,5247958.314102314
2150,2163070340.0,64501.0,465600.15655,5247957.469001,47.3841673,8.5442587,465601.16583460115,5247957.34622402
2151,2164074260.0,64531.0,465600.342044,5247956.732405,47.3841591,8.5442644,465601.5907289938,5247956.43241031
2152,2165072242.0,64561.0,465600.711645,5247955.937426,47.3841511,8.544271,465602.0836845044,5247955.540425713
2153,2166075142.0,64591.0,465601.244638,5247955.124379,47.3841412,8.5442763,465602.4772817909,5247954.437861727
2154,2167073329.0,64621.0,465601.812893,5247954.182476,47.384131,8.5442807,465602.80275317165,5247953.302355324
2155,2168073136.0,64651.0,465602.236359,5247953.184514,47.3841212,8.544283,465602.96997941,5247952.212230159
2156,2169072969.0,64681.0,465602.552394,5247952.15921,47.3841111,8.5442853,465603.1370105629,5247951.08876493
2157,2170074599.0,64711.0,465602.794481,5247951.095699,47.3841009,8.5442853,465603.1303754344,5247949.955202498
2158,2171073689.0,64741.0,465602.997379,5247950.044801,47.3840894,8.544284,465603.02477215906,5247948.677740767
2159,2172075214.0,64771.0,465603.058585,5247948.975719,47.3840787,8.5442817,465602.84421039035,5247947.489627705
2160,2173076256.0,64801.0,465602.974999,5247947.817014,47.3840683,8.5442767,465602.4600507509,5247946.336047609
2161,2174079215.0,64831.0,465602.819934,5247946.640259,47.3840593,8.5442721,465602.10699324874,5247945.337877813
2162,2175072969.0,64861.0,465602.514829,5247945.667648,47.3840513,8.5442712,465602.0338580733,5247944.449206881
2163,2176073066.0,64891.0,465602.176215,5247944.806148,47.3840451,8.5442711,465602.0222769444,5247943.760222924
2164,2177074943.0,64921.0,465602.008772,5247944.073013,47.3840407,8.5442722,465602.1024414485,5247943.270749214
2165,2178077804.0,64951.0,465601.909708,5247943.47912,47.3840384,8.5442752,465602.3273819949,5247943.013816558
2166,2179076557.0,64981.0,465601.908476,5247943.025897,47.3840335,8.5442785,465602.57327490626,5247942.467804084
2167,2180076692.0,65011.0,465602.076216,5247942.686283,47.3840257,8.5442825,465602.8701166465,5247941.599195002
2168,2181072916.0,65041.0,465602.361231,5247942.284434,47.384018,8.5442848,465603.03870932205,5247940.742450357
2169,2182076952.0,65071.0,465602.696209,5247941.558689,47.3840112,8.5442848,465603.03428590484,5247939.98674208
2170,2183077621.0,65101.0,465602.872185,5247940.776663,47.384004,8.5442855,465603.0824375619,5247939.186271115
2171,2184076304.0,65131.0,465602.89234,5247940.042884,47.3839979,8.5442895,465603.38038539374,5247938.506589132
2172,2185072217.0,65161.0,465603.090799,5247939.362141,47.3839914,8.544294,465603.7158125907,5247937.7822328415
2173,2186079298.0,65191.0,465603.313871,5247938.566007,47.3839824,8.5442996,465604.1326405591,5247936.779556678
2174,2187077975.0,65221.0,465603.611746,5247937.718833,47.3839725,8.5443023,465604.3299941209,5247935.678141511
2175,2188072896.0,65251.0,465603.979469,5247936.702638,47.383962,8.5443064,465604.63262810954,5247934.509427714
2176,2189072785.0,65281.0,465604.23241,5247935.560409,47.383952,8.5443095,465604.86010841693,5247933.396722502
2177,2190074915.0,65311.0,465604.548243,5247934.411374,47.3839411,8.5443148,465605.25305731595,5247932.183025179
2178,2191072915.0,65341.0,465604.819268,5247933.155112,47.3839323,8.5443169,465605.4058393168,5247931.20412205
2179,2192075456.0,65371.0,465605.135929,5247931.91141,47.383926,8.5443183,465605.5074121505,5247930.503362087
2180,2193071979.0,65401.0,465605.327972,5247930.81905,47.3839207,8.5443215,465605.74549781077,5247929.912940511
2181,2194074067.0,65431.0,465605.435574,5247929.959805,47.3839155,8.544326,465606.08177138126,5247929.333058007
2182,2195075245.0,65461.0,465605.763524,5247929.330877,47.3839113,8.5443274,465606.1847102569,5247928.865678552
2183,2196079475.0,65491.0,465606.004128,5247928.583588,47.383904,8.5443264,465606.10448293376,5247928.054845267
2184,2197073543.0,65521.0,465606.141158,5247928.016738,47.3838974,8.544329,465606.2964357187,5247927.320215136
2185,2198075664.0,65551.0,465606.19244,5247927.648748,47.3838915,8.5443287,465606.2699543962,5247926.664659613
2186,2199079516.0,65581.0,465606.316366,5247927.232784,47.3838847,8.5443327,465606.56744795106,5247925.907184314
2187,2200081546.0,65611.0,465606.39844,5247926.453974,47.3838764,8.5443379,465606.9545409188,5247924.982478576
2188,2201072304.0,65641.0,465606.552089,5247925.706586,47.383868,8.544341,465607.18306273676,5247924.0475871805
2189,2202079448.0,65671.0,465606.75524,5247924.814694,47.3838629,8.544346,465607.55714141787,5247923.47859725
2190,2203071789.0,65701.0,465606.937551,5247923.90479,47.3838561,8.5443499,465607.8470873885,5247922.721166196
2191,2204074692.0,65731.0,465607.079878,5247922.997974,47.3838506,8.5443528,465608.06239977555,5247922.108650533
2192,2205074475.0,65761.0,465607.1228,5247922.044023,47.3838424,8.5443513,465607.94384767325,5247921.19801789
2193,2206075536.0,65791.0,465607.11189,5247921.155131,47.3838349,8.5443473,465607.63705280883,5247920.366283106
2194,2207069580.0,65821.0,465607.038022,5247920.205987,47.3838285,8.544345,465607.4592879827,5247919.656044291
2195,2208075588.0,65851.0,465606.886156,5247919.254679,47.3838244,8.5443455,465607.494360893,5247919.200175795
2196,2209073618.0,65881.0,465606.756092,5247918.407675,47.3838188,8.5443469,465607.59638949507,5247918.577209381
2197,2210073566.0,65911.0,465606.651604,5247917.64054,47.3838114,8.5443491,465607.75763077324,5247917.753849154
2198,2211071796.0,65941.0,465606.590951,5247916.931427,47.3838014,8.5443497,465607.7964142396,5247916.642248449
2199,2212080900.0,65971.0,465606.551691,5247916.209214,47.3837864,8.5443469,465607.57531615754,5247914.976481836
2200,2213076695.0,66001.0,465606.674646,5247915.381406,47.3837761,8.5443451,465607.4327541991,5247913.83260125
2201,2214079439.0,66031.0,465606.849364,5247914.240652,47.3837658,8.5443436,465607.31283598015,5247912.688588146
2202,2215075939.0,66061.0,465606.936339,5247913.026004,47.3837522,8.5443449,465607.40211344435,5247911.176597387
2203,2216076562.0,66091.0,465607.016676,5247911.853641,47.3837395,8.5443478,465607.61274327803,5247909.763920052
2204,2217074644.0,66121.0,465607.15659,5247910.526014,47.3837286,8.5443508,465607.83209188405,5247908.55123897
2205,2218077850.0,66151.0,465607.305783,5247909.241341,47.3837205,8.5443508,465607.82682360144,5247907.651057095
2206,2219072616.0,66181.0,465607.505821,5247908.080651,47.3837108,8.5443558,465608.1979115837,5247906.570852831
2207,2220075629.0,66211.0,465607.758279,5247906.946426,47.3837022,8.5443638,465608.7961533194,5247905.611570325
2208,2221077680.0,66241.0,465608.049559,5247905.962772,47.3836908,8.5443705,465609.2944509684,5247904.341688141
2209,2222079906.0,66271.0,465608.513297,5247905.048583,47.3836709,8.5443697,465609.22112492105,5247902.1304835975
2210,2223074684.0,66301.0,465609.137054,5247904.079452,47.3836616,8.5443718,465609.3735832594,5247901.096013844
2211,2224079648.0,66331.0,465609.777347,5247903.172623,47.3836573,8.5443741,465609.5443894041,5247900.617123566
2212,2225074323.0,66361.0,465610.251916,5247902.404013,47.3836538,8.5443795,465609.94970220944,5247900.225770832
2213,2226076546.0,66391.0,465610.574276,5247901.772053,47.3836471,8.5443842,465610.300098299,5247899.47909992
2214,2227075432.0,66421.0,465610.891919,5247901.175993,47.3836399,8.5443908,465610.7935803231,5247898.676023014
2215,2228082510.0,66451.0,465611.258353,5247900.498571,47.3836317,8.5443963,465611.2033847008,5247897.762298454
2216,2229077605.0,66481.0,465611.742449,5247899.703859,47.3836209,8.5444014,465611.5813065418,5247896.559803336
2217,2230083484.0,66511.0,465612.259472,5247898.809605,47.3836082,8.544404,465611.76929410244,5247895.147258697
2218,2231076520.0,66541.0,465612.889256,5247898.025193,47.383596,8.5444071,465611.9953466944,5247893.790060005
2219,2232075806.0,66571.0,465613.554871,5247897.42641,47.3835917,8.5444182,465612.8303733365,5247893.307283034
2220,2233070605.0,66601.0,465614.240399,5247896.864774,47.3835882,8.5444291,465613.650824437,5247892.913501365
2221,2234076383.0,66631.0,465615.045451,5247896.297619,47.3835852,8.5444413,465614.5697242153,5247892.574712445
2222,2235075354.0,66661.0,465615.856668,5247895.746914,47.3835825,8.5444533,465615.4737232623,5247892.2693520645
2223,2236075329.0,66691.0,465616.647872,5247895.289416,47.3835777,8.5444623,465616.14991817967,5247891.731936236
2224,2237075009.0,66721.0,465617.460491,5247894.860112,47.383572,8.5444701,465616.73495251534,5247891.0950302305
2225,2238072906.0,66751.0,465618.134992,5247894.410956,47.3835656,8.5444782,465617.34217569995,5247890.380198305
2226,2239072913.0,66781.0,465618.747784,5247893.891668,47.3835601,8.544489,465618.15377913584,5247889.764194308
2227,2240072966.0,66811.0,465619.311959,5247893.276828,47.3835534,8.5445009,465619.0476300808,5247889.014344397
2228,2241071932.0,66841.0,465619.930149,5247892.468051,47.383544,8.5445123,465619.90198597894,5247887.9646548005
2229,2242074827.0,66871.0,465620.563976,5247891.446017,47.3835345,8.5445224,465620.65815364395,5247886.90442602
2230,2243075988.0,66901.0,465621.289511,5247890.355731,47.3835264,8.5445322,465621.39258789143,5247885.999916794
2231,2244080095.0,66931.0,465621.997879,5247889.24043,47.3835177,8.5445433,465622.224755844,5247885.028153504
2232,2245070890.0,66961.0,465622.669376,5247888.216522,47.3835111,8.544558,465623.33001611277,5247884.288181265
2233,2246072919.0,66991.0,465623.397827,5247887.220714,47.383503,8.5445683,465624.1021909411,5247883.383451616
2234,2247073877.0,67021.0,465624.136286,5247886.20385,47.383498,8.5445806,465625.0273406222,5247882.822353071
2235,2248073676.0,67051.0,465624.807712,5247885.196163,47.3834907,8.5445876,465625.5509529541,5247882.007987479
2236,2249074395.0,67081.0,465625.479558,5247884.375153,47.3834867,8.5445957,465626.15973828605,5247881.559877031
2237,2250075566.0,67111.0,465626.168693,5247883.79542,47.3834815,8.5446024,465626.66207206686,5247880.979024466
2238,2251075310.0,67141.0,465626.780929,5247883.328725,47.3834787,8.5446121,465627.3924051707,5247880.663568025
2239,2252072331.0,67171.0,465627.398031,5247882.839879,47.3834753,8.5446187,465627.8883612144,5247880.282800127
2240,2253074309.0,67201.0,465628.01677,5247882.365704,47.3834714,8.5446266,465628.48211595893,5247879.845891572
2241,2254076265.0,67231.0,465628.487329,5247881.85937,47.3834655,8.5446376,465629.3085579682,5247879.185347422
2242,2255076944.0,67261.0,465629.072506,5247881.272529,47.3834581,8.5446511,465630.3227245558,5247878.3569994215
2243,2256079576.0,67291.0,465629.93503,5247880.572619,47.3834504,8.5446643,465631.3140525168,5247877.495443962
2244,2257082456.0,67321.0,465630.967621,5247879.785292,47.3834466,8.5446789,465632.41358718276,5247877.066691562
2245,2258082290.0,67351.0,465632.051589,5247879.092299,47.3834432,8.5446915,465633.3624224433,5247876.683275612
2246,2259077323.0,67381.0,465633.106275,5247878.569764,47.383439,8.5447028,465634.21261420584,5247876.211526787
2247,2260083388.0,67411.0,465634.150461,5247878.136337,47.3834317,8.5447124,465634.9324758372,5247875.396014414
2248,2261083264.0,67441.0,465635.097376,5247877.710365,47.3834257,8.5447242,465635.8192380405,5247874.72400472
2249,2262085344.0,67471.0,465635.926432,5247877.070033,47.3834198,8.5447362,465636.72116139135,5247874.063020247
2250,2263082264.0,67501.0,465636.736326,5247876.338768,47.3834178,8.5447484,465637.64071526047,5247873.835368523
2251,2264086592.0,67531.0,465637.582295,5247875.607847,47.3834179,8.5447595,465638.4786060342,5247873.841582896
2252,2265081452.0,67561.0,465638.313531,5247874.93161,47.3834134,8.5447653,465638.9134647333,5247873.338922099
2253,2266083043.0,67591.0,465638.951326,5247874.480937,47.3834059,8.5447737,465639.5426216281,5247872.501713193
2254,2267085096.0,67621.0,465639.701346,5247874.139009,47.3833988,8.5447829,465640.2324224805,5247871.708604723
2255,2268084042.0,67651.0,465640.550257,5247873.656335,47.3833905,8.5447932,465641.00447161804,5247870.781650621
2256,2269077964.0,67681.0,465641.358328,5247872.909257,47.3833826,8.544805,465641.89000067953,5247869.898488095
2257,2270083893.0,67711.0,465642.201055,5247872.11173,47.3833771,8.5448199,465643.01107693894,5247869.2806782555
2258,2271081947.0,67741.0,465643.048111,5247871.306034,47.3833686,8.5448301,465643.77544890554,5247868.331541943
2259,2272080655.0,67771.0,465643.938309,5247870.544506,47.3833602,8.5448395,465644.4795021839,5247867.393872101
2260,2273084352.0,67801.0,465644.844949,5247869.826173,47.3833529,8.5448518,465645.40316204005,5247866.577169616
2261,2274087476.0,67831.0,465645.774504,5247869.206551,47.383347,8.5448647,465646.37301963044,5247865.915789516
2262,2275078464.0,67861.0,465646.779839,5247868.537838,47.3833394,8.5448737,465647.047401374,5247865.067203331
2263,2276079454.0,67891.0,465647.71471,5247867.804829,47.3833306,8.5448805,465647.5549479067,5247864.0862276545
2264,2277080257.0,67921.0,465648.382546,5247866.855738,47.3833246,8.5448878,465648.10205355694,5247863.416205376
2265,2278082080.0,67951.0,465648.942698,5247865.945748,47.3833198,8.5448936,465648.5367189697,5247862.880205239
2266,2279076818.0,67981.0,465649.488386,5247865.193768,47.3833172,8.5449019,465649.1615134835,5247862.5875959415
2267,2280079365.0,68011.0,465649.997195,5247864.563807,47.3833143,8.5449121,465649.9295250813,5247862.26080837
2268,2281074563.0,68041.0,465650.486082,5247864.012061,47.3833104,8.5449208,465650.583667247,5247861.823549123
2269,2282078319.0,68071.0,465651.038553,5247863.472781,47.3833075,8.5449325,465651.46489896043,5247861.49609997
2270,2283075059.0,68101.0,465651.609118,5247862.947947,47.3833029,8.5449433,465652.27709456085,5247860.980120951
2271,2284078070.0,68131.0,465652.243205,5247862.365682,47.3832974,8.5449543,465653.10380171245,5247860.364033616
2272,2285073916.0,68161.0,465652.901679,5247861.792623,47.3832911,8.544963,465653.75638545945,5247859.660054189
2273,2286083049.0,68191.0,465653.658335,5247861.242948,47.3832853,8.5449708,465654.3413621294,5247859.012038638
2274,2287079935.0,68221.0,465654.360774,5247860.717688,47.3832832,8.5449791,465654.9664820918,5247858.774996742
2275,2288074595.0,68251.0,465654.979572,5247860.260233,47.3832845,8.5449877,465655.6164543739,5247858.915676669
2276,2289074291.0,68281.0,465655.417785,5247859.841867,47.3832783,8.5449931,465656.0200195293,5247858.2242665645
2277,2290082296.0,68311.0,465655.972472,5247859.578464,47.383268,8.5449994,465656.488853943,5247857.076811905
2278,2291079055.0,68341.0,465656.331222,5247859.083549,47.3832611,8.545008,465657.1335007833,5247856.306196838
2279,2292077944.0,68371.0,465656.968305,5247858.266086,47.3832539,8.545016,465657.73266493756,5247855.502506431
2280,2293076957.0,68401.0,465657.472839,5247857.277542,47.3832479,8.5450251,465658.4156366321,5247854.831691162
2281,2294078895.0,68431.0,465658.02432,5247856.387279,47.3832392,8.5450316,465658.90060689015,5247853.861962175
2282,2295077882.0,68461.0,465658.537827,5247855.629077,47.3832319,8.5450426,465659.7261467972,5247853.045835386
2283,2296080306.0,68491.0,465658.918454,5247854.819932,47.3832234,8.5450558,465660.71696383134,5247852.095378118
2284,2297078137.0,68521.0,465659.681807,5247854.010336,47.3832203,8.5450718,465661.9226320434,5247851.7438073
2285,2298079221.0,68551.0,465660.615564,5247853.153882,47.3832174,8.5450855,465662.95482606586,5247851.415477805
2286,2299082189.0,68581.0,465661.597522,5247852.454523,47.3832146,8.5450995,465664.00972916244,5247851.0981295435
2287,2300081942.0,68611.0,465662.522947,5247851.744303,47.3832125,8.5451118,465664.9367707287,5247850.859324664
2288,2301075547.0,68641.0,465663.427217,5247851.210682,47.3832117,8.545123,465665.7816283483,5247850.765478645
2289,2302075935.0,68671.0,465664.396259,5247850.804824,47.3832109,8.545132,465666.4604297809,5247850.672602909
2290,2303078889.0,68701.0,465665.201904,5247850.511874,47.3832088,8.5451406,465667.1081951406,5247850.435430018
2291,2304079564.0,68731.0,465665.769028,5247850.183116,47.383206,8.5451492,465667.7555060701,5247850.120463711
2292,2305075067.0,68761.0,465666.472849,5247849.932096,47.3832041,8.5451593,465668.5166215512,5247849.90485624
2293,2306079900.0,68791.0,465667.185261,5247849.769443,47.3832042,8.5451677,465669.15071936895,5247849.912265591
2294,2307075843.0,68821.0,465668.011134,5247849.801959,47.3832032,8.5451736,465669.59540277097,5247849.798530452
2295,2308078918.0,68851.0,465668.730338,5247849.884081,47.3832011,8.5451792,465670.0167280183,5247849.562680719
2296,2309075543.0,68881.0,465669.311155,5247850.001666,47.3831959,8.5451858,465670.5115208689,5247848.98187606
2297,2310077497.0,68911.0,465669.859231,5247849.905617,47.38319,8.5451937,465671.1039835437,5247848.322704756
2298,2311075398.0,68941.0,465670.506672,5247849.542014,47.3831834,8.5452019,465671.7186359633,5247847.58560775
2299,2312081403.0,68971.0,465671.266947,5247848.941646,47.3831758,8.5452057,465672.0005267185,5247846.739317256
2300,2313079264.0,69001.0,465671.892989,5247848.181068,47.3831685,8.5452108,465672.3807365135,5247845.9257936645
2301,2314075302.0,69031.0,465672.304556,5247847.442669,47.3831618,8.5452142,465672.6330196304,5247845.179699769
2302,2315076306.0,69061.0,465672.660164,5247846.617918,47.3831551,8.5452166,465672.8098226362,5247844.434046785
2303,2316078169.0,69091.0,465672.994797,5247845.8211,47.3831489,8.5452162,465672.7756057496,5247843.745195108
2304,2317079034.0,69121.0,465673.253594,5247845.074572,47.3831438,8.5452169,465672.8251311488,5247843.178105348
2305,2318078106.0,69151.0,465673.409252,5247844.347638,47.3831396,8.5452209,465673.1243254596,5247842.709580821
2306,2319078092.0,69181.0,465673.674172,5247843.794192,47.3831349,8.5452281,465673.66473189957,5247842.184078679
2307,2320079103.0,69211.0,465674.035418,5247843.337273,47.3831314,8.545239,465674.4851941785,5247841.790305589
2308,2321079068.0,69241.0,465674.500141,5247842.724768,47.383128,8.5452458,465674.99625259585,5247841.409453546
2309,2322081037.0,69271.0,465675.207022,5247842.271235,47.383124,8.5452536,465675.5824018334,5247840.961480546
2310,2323076919.0,69301.0,465675.85395,5247841.735919,47.3831188,8.5452626,465676.2583485151,5247840.379618312
2311,2324084900.0,69331.0,465676.420935,5247841.08036,47.3831153,8.5452717,465676.9429467978,5247839.986639112
2312,2325085927.0,69361.0,465677.147735,5247840.576454,47.3831103,8.5452818,465677.7020518052,5247839.426518825
2313,2326084679.0,69391.0,465677.870721,5247840.05022,47.3831049,8.5452893,465678.2646486898,5247838.823091373
2314,2327079409.0,69421.0,465678.548754,5247839.485497,47.3831003,8.5452993,465679.0164655658,5247838.307468761
2315,2328083504.0,69451.0,465679.187942,5247838.871575,47.3830936,8.5453055,465679.4800946051,5247837.560140879
2316,2329083459.0,69481.0,465679.876338,5247838.237109,47.3830873,8.5453144,465680.1477801124,5247836.856076271
2317,2330076154.0,69511.0,465680.529297,5247837.74776,47.383079,8.5453178,465680.3990261912,5247835.932169039
2318,2331081210.0,69541.0,465681.129353,5247837.027077,47.3830683,8.545322,465680.7090989602,5247834.741188653
2319,2332082082.0,69571.0,465681.616127,5247836.270878,47.3830591,8.5453274,465681.11072174367,5247833.71637966
2320,2333077925.0,69601.0,465682.103371,5247835.355312,47.3830493,8.545329,465681.22513002757,5247832.626565572
2321,2334082952.0,69631.0,465682.458058,5247834.427432,47.3830389,8.5453343,465681.61842622433,5247831.468440437
2322,2335081517.0,69661.0,465682.638762,5247833.219056,47.3830309,8.54534,465682.04347228876,5247830.576859542
2323,2336080613.0,69691.0,465683.027557,5247832.021182,47.3830215,8.5453438,465682.3241972174,5247829.530529184
2324,2337081261.0,69721.0,465683.377804,5247830.890158,47.3830131,8.5453449,465682.4017741999,5247828.5965224905
2325,2338080195.0,69751.0,465683.554799,5247829.80475,47.3830026,8.5453475,465682.5912089491,5247827.428474176
2326,2339083053.0,69781.0,465683.625882,5247828.751222,47.3829913,8.5453501,465682.7801246007,5247826.171519028
2327,2340082240.0,69811.0,465683.666289,5247827.762179,47.3829809,8.5453526,465682.96207636525,5247825.014628164
2328,2341084973.0,69841.0,465683.737452,5247826.747726,47.3829673,8.545356,465683.2098839217,5247823.501713253
2329,2342085930.0,69871.0,465683.951682,5247825.713403,47.3829577,8.5453629,465683.7244690461,5247822.4317898955
2330,2343084577.0,69901.0,465684.352225,5247824.625807,47.3829495,8.545367,465684.0286175638,5247821.518687668
2331,2344084303.0,69931.0,465684.851927,5247823.614078,47.3829383,8.5453641,465683.80245595414,5247820.275270095
2332,2345080422.0,69961.0,465685.152818,5247822.493638,47.3829305,8.5453616,465683.6086928975,5247819.4095303025
2333,2346075280.0,69991.0,465685.056526,5247821.48919,47.3829249,8.5453618,465683.6201548563,5247818.787094267
2334,2347079495.0,70021.0,465684.838509,5247820.606926,47.3829136,8.545357,465683.25051517825,5247817.533400811
2335,2348084398.0,70051.0,465684.708366,5247819.664929,47.382905,8.5453577,465683.29777049285,5247816.577343745
2336,2349077365.0,70081.0,465684.73788,5247818.823827,47.3828965,8.5453561,465683.171485466,5247815.633413797
2337,2350076306.0,70111.0,465684.760169,5247817.919535,47.3828911,8.5453506,465682.7528380304,5247815.035716859
2338,2351080449.0,70141.0,465684.518538,5247817.132344,47.3828842,8.5453539,465682.99744600133,5247814.267440823
2339,2352088359.0,70171.0,465684.241583,5247816.508699,47.3828793,8.5453495,465682.66215156624,5247813.724825823
2340,2353080322.0,70201.0,465684.003293,5247815.823298,47.3828756,8.5453518,465682.8333556983,5247813.312617913
2341,2354085086.0,70231.0,465683.814602,5247814.86543,47.3828684,8.5453604,465683.47781617136,5247812.508665765
2342,2356084413.0,70261.0,465684.052039,5247813.751168,47.3828567,8.5453717,465684.3231542067,5247811.203422684
2343,2357084397.0,70291.0,465684.643463,5247812.592745,47.3828507,8.5453759,465684.6362791406,5247810.53477024
2344,2358081502.0,70321.0,465685.273712,5247811.704295,47.3828327,8.5453609,465683.49238880095,5247808.540977686
2345,2359073146.0,70351.0,465685.46693,5247810.853741,47.3828118,8.545344,465682.20320239925,5247806.2257355405
2346,2360086439.0,70381.0,465685.293903,5247809.969311,47.3828024,8.5453437,465682.1744578037,5247805.181212422
2347,2361082373.0,70411.0,465684.933381,5247809.217164,47.3827903,8.5453426,465682.0835764012,5247803.83698135
2348,2362081227.0,70441.0,465684.343121,5247808.44253,47.3827819,8.5453497,465682.61403800856,5247802.900330034
2349,2363077947.0,70471.0,465683.975384,5247807.74487,47.3827703,8.545353,465682.85559635935,5247801.609726336
2350,2364085013.0,70501.0,465684.001103,5247807.188151,47.3827533,8.5453434,465682.11994876165,5247799.72468747
2351,2365082124.0,70531.0,465684.149275,5247806.304429,47.3827457,8.5453469,465682.37919919164,5247798.878529792
2352,2366085103.0,70561.0,465684.33743,5247805.476505,47.3827436,8.5453586,465683.2609612868,5247798.639992331
2353,2367081920.0,70591.0,465684.442542,5247804.649395,47.3827348,8.545359,465683.2854427822,5247797.661840815
2354,2368083639.0,70621.0,465684.663493,5247803.999016,47.3827223,8.5453545,465682.93766726274,5247796.274654929
2355,2369077606.0,70651.0,465684.836974,5247803.196982,47.3827076,8.545356,465683.04134874634,5247794.640330646
2356,2370081652.0,70681.0,465684.902051,5247802.326935,47.3826951,8.5453505,465682.618092169,5247793.253585552
2357,2371079671.0,70711.0,465684.888629,5247801.41503,47.3826861,8.5453452,465682.2122029791,5247792.255719747
2358,2372081584.0,70741.0,465684.78784,5247800.568967,47.3826813,8.5453464,465682.2996649234,5247791.721749796
2359,2373078466.0,70771.0,465684.478763,5247799.807915,47.3826809,8.5453457,465682.2465687368,5247791.67760492
2360,2374082280.0,70801.0,465684.178136,5247799.08991,47.3826797,8.5453421,465681.97405888926,5247791.545831469
2361,2375075314.0,70831.0,465683.861729,5247798.471563,47.3826767,8.5453401,465681.8211502329,5247791.213312396
2362,2376077992.0,70861.0,465683.555252,5247798.047353,47.3826745,8.5453368,465681.57063562574,5247790.970273184
2363,2377081058.0,70891.0,465683.293496,5247797.545754,47.3826705,8.545334,465681.35669324786,5247790.526973205
2364,2378086304.0,70921.0,465683.07231,5247796.884412,47.3826682,8.5453306,465681.09856560593,5247790.272864736
2365,2379082293.0,70951.0,465682.874112,5247796.109206,47.3826682,8.5453275,465680.86457490415,5247790.274231195
2366,2380082256.0,70981.0,465682.651987,5247795.39952,47.3826704,8.545324,465680.60181966436,5247790.520267782
2367,2381079378.0,71011.0,465682.274721,5247794.699337,47.3826682,8.5453214,465680.40414158744,5247790.276920061
2368,2382086678.0,71041.0,465681.75957,5247794.25911,47.382663,8.54532,465680.29509351216,5247789.699642747
